cpa,interview_score,CV_score,num_projects,years_experience,KPI
2.58,4.28,1.17,11,18.33,0.45
2.77,3.78,1.56,6,11.83,0.3184
2.93,6.24,4.39,1,3.16,0.3424
2.92,3.32,3.51,9,19.19,0.4799
2.7,3.98,1.8,12,18.22,0.4624
3.1,5.42,3.5,3,10.76,0.3864
2.69,5.76,4.89,2,3.33,0.2189
3.57,6.16,5.6,6,18.53,0.6612
3.03,4.31,2.63,8,20.08,0.4783
3.76,8.8,8.8,9,18.6,0.7792
2.54,4.08,1.66,3,11.75,0.2963
2.64,5.86,2.82,5,0.52,0.3334
2.98,6.29,3.41,7,16.3,0.4968
2.93,4.18,3.09,7,10.22,0.3994
3.79,9.28,3.92,5,9.87,0.4999
3.27,7.32,4.37,6,19.11,0.5242
2.85,5.67,4.56,9,19.45,0.4919
2.84,4.42,1.67,3,8.51,0.287
3.28,8.85,5.17,7,13.28,0.6227
3.66,8.07,6.26,7,19.0,0.7505
2.51,2.64,2.83,8,21.86,0.3666
2.56,2.28,1.59,7,14.58,0.4254
3.22,4.24,4.42,4,0.89,0.2713
2.93,6.66,3.32,1,3.88,0.2516
2.63,4.68,0.98,6,7.86,0.2649
3.11,3.59,2.36,8,14.16,0.3868
2.64,3.21,3.21,0,0.0,0.0124
3.44,4.97,3.33,2,2.94,0.3006
3.25,6.13,4.5,5,13.28,0.5994
2.46,3.66,0.52,1,1.12,0.1164
3.04,4.04,3.71,8,16.22,0.3852
2.58,3.95,2.48,1,1.36,0.1371
2.68,3.39,3.39,0,0.0,0.0232
2.68,4.08,2.56,2,5.46,0.2112
2.59,3.68,1.76,1,1.9,0.0881
2.66,4.73,2.13,12,21.3,0.5275
2.69,4.34,3.57,3,3.07,0.3668
3.0,2.72,2.9,2,4.18,0.2672
2.87,5.81,3.66,10,15.86,0.4478
3.05,6.98,2.26,6,19.19,0.5219
3.38,6.57,3.79,3,9.56,0.488
2.61,4.77,3.36,9,20.6,0.4582
3.25,5.59,5.79,5,0.75,0.541
3.02,6.71,3.36,4,5.16,0.409
2.96,6.67,3.37,13,21.63,0.5902
2.55,2.75,2.75,0,0.0,0.0
2.85,6.14,4.56,1,2.39,0.3493
2.26,3.26,2.28,4,7.6,0.2203
2.19,3.39,1.65,3,11.88,0.2507
3.39,6.76,4.05,1,1.72,0.3228
2.66,3.31,3.31,0,0.0,0.0184
2.83,4.44,4.28,7,18.72,0.6208
3.11,6.39,3.2,12,21.78,0.5804
2.12,5.21,2.3,3,8.91,0.2362
2.63,6.2,4.42,3,11.7,0.4115
2.66,2.44,2.44,2,8.31,0.3049
3.54,7.72,7.72,7,16.43,0.6828
3.03,6.23,4.4,6,7.59,0.4893
3.49,7.12,4.88,8,19.12,0.6667
3.43,6.38,3.58,8,13.18,0.6424
2.21,1.04,1.04,0,0.0,0.0
2.9,6.29,1.14,7,18.5,0.4708
2.82,3.11,3.1,9,21.45,0.3894
2.98,4.66,2.72,10,18.72,0.5762
3.3,6.51,6.51,6,14.03,0.5828
2.84,6.65,4.22,4,5.88,0.4378
3.61,7.65,4.01,12,19.26,0.7846
2.91,4.86,2.64,7,11.16,0.4033
2.89,4.1,3.84,7,16.15,0.4821
3.95,6.4,4.16,5,10.34,0.567
2.0,2.15,2.28,1,2.47,0.0958
2.98,6.02,2.04,1,1.75,0.2614
2.72,6.36,4.19,2,8.05,0.3892
3.27,5.89,4.99,5,13.35,0.614
2.82,4.39,4.49,6,21.03,0.5765
3.06,7.25,4.1,2,0.31,0.3171
3.14,5.89,2.77,7,18.21,0.5448
2.5,2.31,1.48,6,10.69,0.3087
2.89,3.86,1.07,8,15.45,0.3513
2.82,5.44,3.4,2,2.24,0.2177
2.74,2.97,3.6,4,14.18,0.3214
3.14,5.09,1.45,3,5.59,0.2982
2.82,4.46,4.81,8,13.69,0.4554
2.96,4.25,2.92,9,18.67,0.5004
2.38,3.15,1.99,12,21.2,0.4305
3.72,7.73,5.75,3,9.33,0.4514
3.49,9.29,5.05,7,12.44,0.5667
2.37,1.49,2.85,8,17.73,0.3851
2.66,3.54,1.61,6,18.71,0.3225
2.86,5.14,1.75,3,3.76,0.3143
3.42,5.61,4.01,6,21.85,0.4808
3.15,7.26,3.69,12,19.92,0.6544
3.67,6.96,4.56,2,2.19,0.445
2.57,3.51,1.6,7,20.23,0.4211
2.73,4.71,1.83,5,12.46,0.414
3.26,3.86,2.49,8,15.68,0.5197
2.58,3.69,2.82,7,20.48,0.4179
2.81,5.71,3.44,1,2.14,0.3283
2.75,2.79,4.16,7,20.1,0.5247
3.06,2.52,3.23,2,2.2,0.3133
2.69,8.26,3.09,6,15.39,0.5173
2.86,7.42,2.26,7,21.74,0.5028
2.4,3.85,1.2,5,11.03,0.355
2.0,1.26,1.36,1,2.79,0.102
3.26,6.31,6.31,6,13.63,0.5674
3.01,5.88,3.38,9,17.06,0.5313
2.83,5.28,3.73,9,19.61,0.4652
3.23,5.4,1.8,12,19.32,0.6082
3.34,6.32,2.85,2,0.77,0.3398
2.78,4.94,2.98,3,9.0,0.2258
3.13,4.42,3.58,2,1.14,0.3501
2.9,6.23,4.59,3,10.71,0.464
3.24,3.76,2.83,5,7.29,0.4042
3.59,6.76,3.8,3,6.06,0.5341
3.87,9.36,9.36,11,19.72,0.8333
2.86,4.31,4.31,5,9.62,0.4049
3.07,6.07,4.28,3,4.59,0.4166
3.03,7.15,3.7,3,7.21,0.4735
3.04,7.05,2.4,7,11.75,0.476
2.5,4.88,3.25,6,13.87,0.3788
3.79,8.94,8.94,12,18.88,0.8061
3.9,9.08,4.63,3,12.05,0.5488
2.59,1.91,2.64,2,6.97,0.1717
2.92,7.04,3.84,1,5.63,0.399
2.9,7.29,4.06,9,13.73,0.5042
3.54,8.13,5.62,2,2.98,0.4103
2.75,6.16,3.3,2,8.22,0.357
2.94,4.71,4.71,8,10.42,0.4605
2.99,5.01,4.03,7,13.44,0.3698
2.98,6.15,4.17,7,14.73,0.6931
3.26,7.65,3.52,2,1.39,0.2937
2.84,4.67,2.96,5,8.52,0.4648
2.9,4.61,4.46,1,2.28,0.2014
3.2,5.19,2.93,2,8.0,0.3558
2.98,3.71,2.9,8,16.81,0.4989
2.63,3.51,3.98,1,3.78,0.1616
2.61,5.43,2.87,8,17.07,0.3754
2.8,5.31,0.63,1,2.18,0.2454
2.35,2.41,1.51,8,20.17,0.44
3.04,3.69,3.55,1,4.6,0.3504
2.97,7.41,5.25,4,11.06,0.4579
3.52,9.16,5.88,4,14.17,0.6612
2.82,6.99,4.28,10,17.44,0.5484
3.62,5.24,3.82,10,16.48,0.5996
2.73,6.17,3.72,10,19.77,0.4752
2.94,4.68,5.37,3,4.09,0.466
3.58,6.85,5.29,3,10.02,0.5638
3.11,6.41,3.21,2,3.26,0.292
3.46,6.43,5.31,5,10.63,0.5438
3.83,7.84,3.89,6,8.48,0.5414
2.48,3.28,1.25,6,16.79,0.3607
3.18,7.88,4.26,7,12.87,0.6005
2.46,1.77,1.53,11,18.53,0.3059
3.39,7.05,4.32,2,0.52,0.3808
2.46,2.3,2.3,0,0.0,0.0
2.77,4.12,4.21,3,6.79,0.3073
2.9,4.41,2.6,5,13.72,0.4704
2.06,2.56,3.01,6,10.61,0.1799
2.15,3.29,1.07,7,21.01,0.3992
2.1,3.37,2.99,6,17.06,0.3865
3.04,4.35,2.4,2,1.4,0.2915
2.94,5.04,3.43,0,0.95,0.2098
3.1,6.43,4.51,2,2.8,0.409
3.58,7.85,5.2,7,11.24,0.5676
3.39,6.95,6.95,9,14.91,0.6384
3.4,7.99,6.11,2,5.23,0.609
3.22,7.08,5.09,3,10.2,0.5602
2.52,3.14,0.41,9,18.31,0.3636
2.97,4.04,2.12,7,16.39,0.4872
2.91,6.39,2.42,1,5.35,0.3222
2.84,3.3,1.81,7,13.35,0.4557
3.59,7.36,5.75,5,14.85,0.6051
2.79,5.29,3.18,6,14.28,0.4667
2.63,3.6,2.18,4,9.52,0.242
2.6,5.69,1.33,3,5.24,0.3682
3.33,5.97,2.27,3,4.85,0.4188
3.72,8.6,8.6,7,18.19,0.7501
2.75,4.91,2.79,5,18.17,0.4403
2.98,5.46,2.78,5,6.58,0.3077
2.67,1.77,2.7,4,12.25,0.2494
3.32,7.69,3.83,5,11.58,0.5128
2.75,6.97,4.51,1,6.06,0.4085
3.25,6.18,2.91,1,2.5,0.3546
2.93,6.19,3.57,8,19.19,0.5393
2.7,4.24,1.97,5,11.27,0.2675
2.45,6.72,3.99,3,0.71,0.3041
3.11,5.01,2.06,2,8.97,0.3548
3.2,8.21,4.44,8,18.89,0.6807
2.55,3.86,1.01,5,7.22,0.1812
3.5,6.94,3.5,1,1.02,0.3356
3.39,7.17,4.81,2,7.04,0.4445
3.43,6.67,4.55,5,8.56,0.4517
2.97,5.21,3.47,4,7.57,0.2915
3.66,6.13,4.6,11,21.99,0.7693
2.56,3.67,3.81,5,7.7,0.3609
2.87,4.46,4.41,5,5.28,0.414
3.38,5.38,3.93,3,6.24,0.4517
2.89,3.22,2.91,4,8.95,0.3997
2.64,2.89,2.84,11,19.14,0.3982
3.7,7.11,4.78,8,19.64,0.5455
3.23,5.37,2.99,4,9.25,0.418
2.22,1.12,1.12,0,0.0,0.0
3.33,5.79,4.72,2,3.72,0.4867
2.57,6.46,2.42,12,20.22,0.4783
4.0,6.38,5.28,11,18.69,0.6577
3.07,5.33,5.33,4,11.66,0.4717
2.97,5.77,4.13,3,11.21,0.3992
2.77,3.0,2.59,3,5.88,0.3967
3.51,7.25,3.66,4,7.61,0.4745
3.78,6.38,5.78,3,9.53,0.5538
3.34,7.68,4.26,1,1.26,0.4396
2.43,3.73,1.87,7,15.29,0.417
3.56,9.18,6.51,11,20.56,0.7419
3.08,5.2,4.97,4,5.55,0.417
2.75,5.66,3.27,1,2.24,0.2914
3.36,5.14,4.07,13,20.42,0.5749
2.84,4.12,2.76,0,0.6,0.0
3.03,4.98,2.09,7,13.0,0.4833
3.01,5.99,2.52,4,12.95,0.4511
2.77,6.09,3.82,2,2.6,0.3777
3.38,7.24,3.72,3,10.84,0.4644
2.27,4.58,1.07,3,9.56,0.2072
2.73,1.29,1.74,7,18.37,0.3574
2.81,4.64,1.94,9,18.81,0.4952
3.02,5.43,4.89,8,17.49,0.3667
3.32,4.69,3.34,2,0.59,0.3118
3.83,7.78,3.78,6,16.6,0.683
3.56,6.52,4.93,9,16.24,0.4904
2.79,5.75,5.0,8,21.34,0.5383
3.03,6.51,5.24,6,9.05,0.5296
3.12,4.9,3.61,9,15.23,0.413
2.77,5.16,3.89,5,7.23,0.3553
2.21,3.26,1.45,12,20.53,0.361
2.85,7.71,4.38,9,15.82,0.5984
3.37,9.23,6.18,2,6.01,0.4132
3.77,7.85,3.77,12,19.72,0.7223
2.28,3.78,2.08,3,6.44,0.1989
3.35,6.77,6.77,7,14.55,0.6109
3.19,5.94,3.57,9,18.04,0.5025
2.91,5.92,1.85,6,8.4,0.4057
3.16,5.97,4.29,3,11.04,0.4452
2.52,3.74,0.97,9,20.04,0.4519
3.16,2.14,3.11,6,13.82,0.4228
3.0,5.36,3.16,6,9.71,0.4741
3.09,4.73,4.62,3,0.01,0.3639
3.26,4.86,2.51,2,3.73,0.324
2.78,6.7,3.81,5,0.98,0.4324
3.11,3.85,3.09,4,5.02,0.3709
2.42,0.22,2.68,6,17.02,0.2783
2.74,7.78,4.68,9,21.88,0.5905
3.12,6.28,3.11,1,3.15,0.3498
2.5,2.2,1.85,6,20.75,0.3041
3.22,4.71,2.56,2,1.5,0.2939
2.22,3.84,1.28,5,11.45,0.2346
3.01,5.47,3.32,11,18.92,0.4905
3.07,9.6,5.32,6,18.24,0.5786
2.93,6.08,4.12,2,8.69,0.3653
3.18,5.89,5.89,6,12.78,0.5353
2.43,3.87,3.13,3,8.97,0.3703
3.7,8.5,8.5,11,17.99,0.7675
3.66,4.65,5.69,5,11.26,0.6045
3.41,5.9,2.61,2,3.37,0.4201
2.0,4.45,2.91,10,15.8,0.3158
2.43,2.16,2.16,0,0.0,0.0
3.24,6.7,4.28,4,0.45,0.4501
3.2,6.58,5.77,4,8.91,0.5378
3.28,6.3,3.72,2,3.48,0.3855
2.13,2.44,2.31,6,8.88,0.2635
3.11,7.63,5.25,7,14.21,0.6263
3.53,5.18,4.98,4,14.76,0.575
2.63,5.79,2.21,2,3.01,0.2072
2.81,7.19,2.95,8,18.16,0.5455
2.88,6.09,3.15,4,5.48,0.2508
3.67,6.5,3.8,8,20.25,0.6352
3.57,5.29,3.0,5,17.3,0.6015
3.97,7.81,4.56,1,1.9,0.4385
2.96,6.33,3.33,7,11.81,0.3916
2.54,2.0,1.3,10,20.13,0.401
3.43,7.13,7.13,4,15.27,0.6095
3.19,7.27,4.65,7,18.09,0.6092
3.25,8.46,4.16,2,6.19,0.4335
3.0,5.85,1.71,9,19.65,0.5799
3.12,6.06,2.16,2,2.18,0.3902
3.06,3.13,2.12,7,14.63,0.4698
3.0,4.24,2.12,5,10.12,0.3449
2.63,2.54,1.24,1,0.07,0.0806
3.31,5.99,5.34,2,8.06,0.4038
3.31,10.0,4.62,2,2.09,0.5389
3.01,4.98,2.74,5,10.53,0.3905
3.01,6.03,4.01,11,19.56,0.5763
2.51,6.63,3.28,9,13.84,0.4671
2.9,6.14,2.53,6,17.09,0.5682
3.3,6.49,6.49,4,13.99,0.5605
2.73,6.75,4.63,2,3.74,0.3582
2.63,3.56,2.98,6,9.92,0.4633
3.77,7.9,4.26,8,14.04,0.5829
2.57,3.52,1.24,2,7.55,0.2623
2.98,6.04,2.64,4,12.24,0.4809
3.15,6.42,3.24,2,6.76,0.3936
2.98,6.61,4.02,6,15.98,0.6182
2.89,7.01,4.06,2,9.23,0.351
2.38,3.6,2.42,9,16.34,0.4645
2.56,4.91,3.34,4,5.57,0.3254
3.01,6.07,3.94,6,15.29,0.4229
3.42,8.66,5.71,1,1.3,0.5106
3.11,6.2,3.73,2,6.11,0.3596
2.82,4.92,3.85,4,12.84,0.3899
3.41,7.19,3.59,3,7.96,0.5117
3.23,5.95,3.64,2,2.27,0.3252
3.29,5.76,5.59,8,11.43,0.5349
2.54,5.24,2.2,8,20.85,0.4784
3.9,9.48,9.48,12,19.96,0.8474
2.37,2.75,1.98,5,11.71,0.3175
2.07,3.87,1.95,7,15.91,0.2766
2.59,4.76,3.34,6,8.83,0.3614
2.92,4.61,4.61,3,10.22,0.4029
2.27,3.47,1.95,3,4.5,0.2601
2.67,3.39,2.7,1,3.34,0.2456
3.31,7.46,3.63,2,3.02,0.3602
2.74,3.49,3.53,6,9.19,0.3916
3.32,7.14,2.44,2,4.36,0.4145
2.76,4.44,2.71,3,2.72,0.3055
2.62,4.8,3.42,8,18.86,0.5816
3.1,5.49,5.49,6,11.98,0.5047
4.0,6.16,6.09,4,0.33,0.4297
3.8,8.5,6.08,2,7.54,0.5042
3.67,8.32,6.57,7,13.96,0.6593
3.86,6.38,5.3,5,13.11,0.5918
2.99,4.01,1.51,4,10.37,0.3113
3.09,3.95,1.9,10,20.11,0.435
3.0,4.32,3.53,5,13.61,0.4063
3.01,7.32,6.03,3,11.91,0.515
3.61,6.47,4.35,4,14.37,0.5801
3.64,5.28,4.85,7,14.47,0.5511
2.46,2.56,2.67,8,21.19,0.3797
2.79,5.76,2.03,4,5.55,0.2929
3.06,3.74,2.5,2,5.39,0.2753
3.79,6.0,5.78,8,13.36,0.6282
3.07,4.21,3.84,5,0.7,0.3911
2.82,4.18,5.33,6,20.4,0.4768
3.11,5.57,5.57,5,12.14,0.5013
2.8,5.05,2.02,10,16.88,0.4902
2.4,4.01,1.81,4,8.87,0.2241
3.65,9.79,5.74,2,1.34,0.4554
3.42,6.63,4.94,5,10.04,0.6108
2.57,2.86,4.19,6,11.66,0.4089
2.83,6.5,2.97,6,16.91,0.5151
2.98,4.4,2.64,4,6.02,0.3539
2.66,1.5,0.97,12,19.57,0.4148
3.07,5.01,1.84,8,19.48,0.4699
2.37,4.19,1.17,3,3.57,0.2174
3.1,4.45,3.67,2,8.8,0.427
2.87,4.8,2.37,4,5.85,0.3007
3.22,4.2,2.4,4,0.45,0.364
3.1,4.23,3.4,1,2.2,0.2034
2.82,7.26,5.27,6,13.06,0.4629
3.77,7.13,6.19,10,19.45,0.728
3.09,5.43,5.43,5,11.86,0.4906
2.52,2.61,2.61,0,0.0,0.0
2.51,4.83,4.38,7,10.39,0.3967
3.45,6.03,2.51,6,19.14,0.5831
3.63,8.14,8.14,6,17.27,0.7067
2.0,4.77,1.52,4,4.47,0.1921
2.75,5.25,4.87,9,16.09,0.5267
3.43,7.89,5.41,4,8.17,0.5772
3.2,4.38,3.27,7,17.51,0.4889
3.94,8.27,6.39,7,16.32,0.7191
3.58,6.98,4.55,6,20.48,0.6778
3.2,4.77,4.62,3,4.64,0.2604
3.31,4.92,3.43,3,5.9,0.4384
2.56,5.63,3.05,2,1.9,0.3495
2.73,6.88,2.89,7,9.94,0.5347
3.21,5.5,3.87,3,5.44,0.3077
2.0,1.37,2.03,10,19.58,0.415
3.17,5.53,3.99,5,12.85,0.4442
2.26,1.3,1.3,0,0.0,0.0
3.65,8.63,4.47,3,2.86,0.3475
3.14,4.64,3.67,7,18.98,0.4479
3.25,6.39,4.66,5,12.3,0.4958
3.3,7.07,4.21,2,3.5,0.4213
3.17,5.76,4.38,5,0.56,0.424
3.24,7.61,4.29,10,19.74,0.6598
4.0,8.68,4.79,3,8.34,0.6239
3.33,6.63,6.63,7,14.27,0.6002
3.44,7.19,7.19,9,15.39,0.6568
2.09,1.69,2.43,7,20.53,0.4291
3.18,7.01,2.7,2,3.28,0.3816
2.09,0.44,0.44,0,0.0,0.0
2.71,1.81,1.07,9,14.51,0.3949
2.61,6.06,3.54,3,10.1,0.465
3.22,5.45,3.13,4,12.36,0.4419
2.41,4.51,1.43,4,14.29,0.3163
3.74,7.85,4.92,11,19.0,0.8045
3.24,5.45,3.91,7,21.76,0.552
3.78,10.0,4.02,4,7.91,0.6858
2.31,2.72,1.76,13,21.59,0.4488
3.3,5.87,4.27,5,9.82,0.5341
3.0,6.15,3.13,6,10.41,0.3732
2.83,4.15,4.15,5,9.3,0.3927
3.38,5.07,4.14,4,10.14,0.4249
3.11,4.2,3.01,3,2.23,0.2597
2.05,0.24,0.24,0,0.0,0.0
2.38,4.24,4.62,8,15.27,0.4337
2.06,2.05,1.69,10,16.07,0.3644
3.04,5.35,2.19,8,15.5,0.4854
2.87,2.22,0.52,4,8.8,0.312
3.95,9.74,9.74,12,20.48,0.8673
3.42,8.08,4.26,2,5.11,0.5858
2.76,4.3,3.29,3,8.96,0.3211
2.99,4.93,4.93,3,10.86,0.4274
2.04,1.7,1.9,2,3.11,0.0658
2.43,2.11,0.87,1,2.55,0.0411
2.08,0.38,0.38,0,0.0,0.0
2.97,4.34,2.98,5,13.98,0.5281
2.45,4.34,2.38,3,7.93,0.289
3.15,5.77,5.77,6,12.54,0.5261
2.42,2.1,2.1,0,0.0,0.0
3.41,8.98,5.46,3,10.56,0.5219
3.16,4.38,2.64,8,19.04,0.5281
3.7,6.28,4.08,2,9.34,0.4587
3.38,7.81,4.98,5,17.18,0.6486
3.34,5.25,3.16,4,7.56,0.4387
2.81,5.94,3.16,5,16.52,0.3997
3.58,4.08,4.67,1,0.57,0.4003
2.62,4.73,0.96,3,11.18,0.3036
3.36,5.69,3.98,4,10.12,0.4253
3.04,4.6,3.35,5,0.06,0.2982
2.71,4.12,2.07,3,4.39,0.2962
2.94,5.87,2.99,2,0.51,0.4013
2.11,3.44,2.43,9,18.24,0.4344
2.65,2.65,0.63,4,7.24,0.3063
2.08,2.56,2.12,3,7.09,0.1097
3.36,6.15,4.89,2,1.17,0.4568
2.57,2.31,2.27,8,19.9,0.3471
2.7,4.78,2.39,4,5.4,0.3325
3.12,5.03,2.57,9,14.42,0.4544
3.02,3.22,0.47,5,15.26,0.3407
3.41,7.63,4.73,5,11.35,0.61
2.8,2.89,2.11,6,12.59,0.3577
2.81,5.98,2.05,6,16.93,0.5801
2.13,4.25,2.85,11,19.75,0.3967
2.25,2.33,2.59,4,7.88,0.1241
2.85,4.39,2.83,1,4.86,0.3512
2.94,5.6,3.78,5,7.29,0.4524
3.06,4.03,3.5,1,4.1,0.1561
3.31,9.67,6.21,4,12.54,0.4767
3.89,9.62,4.55,2,3.54,0.5413
3.26,7.45,3.96,2,2.47,0.4481
3.43,6.96,6.49,10,18.97,0.7318
2.98,4.17,3.06,2,6.65,0.362
3.71,8.52,5.93,4,8.25,0.6223
3.05,6.74,4.7,4,5.91,0.4303
2.57,5.52,2.74,10,21.19,0.4908
3.27,6.98,4.08,6,18.76,0.6698
2.49,2.73,2.08,7,20.0,0.501
2.42,2.72,2.35,9,20.11,0.3355
2.64,5.29,3.43,7,10.45,0.4
2.86,1.71,2.55,7,12.65,0.3788
2.82,4.22,1.87,3,0.65,0.2077
2.6,2.01,2.88,1,3.59,0.1658
2.67,4.38,1.82,7,15.3,0.4603
2.69,4.69,3.43,1,1.05,0.1763
2.01,0.04,0.04,0,0.0,0.0
3.68,6.52,4.58,7,8.58,0.5514
2.18,2.98,1.96,11,17.03,0.3267
2.88,4.59,3.12,7,19.99,0.4776
2.95,4.73,4.73,6,10.46,0.4466
2.34,1.31,2.01,2,3.42,0.1007
2.73,4.11,3.8,8,19.72,0.3906
3.23,6.41,2.86,4,9.18,0.4084
3.97,7.62,4.84,10,16.78,0.6421
3.78,9.52,5.83,5,0.4,0.7245
2.53,2.67,2.67,0,0.0,0.0
3.25,7.27,4.03,5,6.78,0.4097
2.42,2.78,1.9,4,7.59,0.3656
2.85,4.25,4.25,3,9.5,0.3753
3.3,6.0,4.75,7,19.25,0.6423
2.78,5.37,2.69,9,18.92,0.4218
2.96,5.57,3.84,2,6.81,0.3963
2.81,5.15,3.23,3,5.65,0.3892
3.39,4.18,4.03,1,1.97,0.2925
3.05,6.22,3.32,1,5.28,0.2858
2.47,2.99,2.65,7,18.41,0.4208
2.77,1.86,3.33,8,15.03,0.3216
3.25,7.45,4.41,10,21.37,0.5374
3.71,8.56,8.56,8,18.11,0.7543
2.88,5.5,2.37,6,13.07,0.4107
2.61,4.82,2.6,7,20.62,0.4995
2.93,4.87,2.37,2,7.04,0.3613
2.95,6.8,3.68,7,14.17,0.4997
2.66,4.2,1.65,8,16.63,0.4192
2.46,4.33,1.81,10,14.68,0.4841
3.26,4.86,2.82,1,5.22,0.282
3.31,4.34,2.63,3,4.72,0.4721
2.58,2.61,1.57,9,19.73,0.4078
2.98,5.33,4.03,5,0.25,0.3671
2.75,4.56,2.91,6,14.22,0.2376
3.51,8.8,5.55,4,6.93,0.5557
3.25,8.96,5.75,3,6.48,0.5024
3.0,6.79,5.02,4,11.89,0.4874
3.49,7.76,4.1,5,12.14,0.5695
3.73,7.97,4.28,5,10.15,0.5545
2.76,6.64,4.2,8,20.29,0.5937
2.41,2.81,2.62,2,8.67,0.2653
2.9,5.27,2.67,10,20.18,0.4665
2.92,4.46,2.43,10,18.44,0.4774
3.38,5.56,2.96,4,11.29,0.5355
2.6,4.49,2.76,4,0.94,0.3737
2.57,6.65,3.35,4,7.75,0.2967
2.81,5.39,2.53,7,14.19,0.3454
3.3,7.33,2.45,6,14.24,0.4728
3.34,5.47,3.77,4,0.11,0.35
2.05,2.36,1.36,8,14.03,0.3014
3.14,7.38,5.16,7,17.29,0.5441
3.04,6.08,5.18,1,3.88,0.4174
3.16,4.67,3.97,3,6.99,0.4405
3.0,3.55,2.54,6,19.05,0.5092
2.44,2.18,2.18,0,0.0,0.0
3.54,7.02,5.06,4,15.41,0.6065
2.81,4.07,4.07,4,9.14,0.3753
2.56,4.82,2.73,8,17.84,0.4884
2.72,4.78,3.16,6,12.08,0.434
2.42,3.63,3.42,3,7.72,0.2046
2.06,0.28,0.28,0,0.0,0.0
2.68,5.18,2.96,4,5.01,0.3825
2.41,3.13,2.68,5,14.13,0.3061
2.47,1.88,0.99,6,9.4,0.3573
3.67,7.13,3.97,2,3.32,0.3668
3.62,6.8,3.93,3,12.26,0.6048
3.44,7.21,7.21,8,15.43,0.6518
3.58,4.68,1.47,5,0.77,0.3323
3.32,4.24,3.68,4,9.45,0.3832
3.2,4.39,2.6,10,17.05,0.3899
3.18,6.55,2.84,7,13.92,0.483
2.45,1.82,3.41,6,9.97,0.2908
3.15,4.7,4.08,3,5.88,0.447
2.15,0.74,0.74,0,0.0,0.0
2.82,5.86,2.21,12,19.24,0.5442
2.52,3.63,3.22,9,19.0,0.4735
3.23,3.54,2.43,6,9.78,0.3052
2.25,4.42,3.0,5,10.44,0.364
3.26,5.87,4.31,5,7.35,0.4491
2.91,5.23,3.34,5,7.54,0.4718
3.79,7.0,4.06,5,16.27,0.5354
2.36,2.95,1.36,2,1.64,0.1971
2.73,3.65,2.71,3,5.44,0.2306
3.32,6.87,6.4,9,20.51,0.7064
3.92,8.69,5.1,4,5.72,0.6405
2.38,3.12,3.22,8,17.2,0.3182
3.78,8.9,8.9,9,18.8,0.7868
3.03,4.78,3.57,7,12.19,0.4063
2.6,3.41,2.49,3,7.94,0.3658
2.21,3.46,2.06,9,18.88,0.3721
2.4,2.02,2.02,0,0.0,0.0
3.72,6.71,4.1,2,2.3,0.4674
3.55,8.68,4.93,7,10.76,0.7046
2.78,5.18,3.8,4,7.56,0.3796
2.98,5.74,3.71,4,12.66,0.5216
3.01,3.87,3.3,5,7.21,0.3085
3.61,5.78,2.64,0,0.58,0.2354
2.97,6.95,2.9,7,21.16,0.4695
2.78,4.85,2.94,3,7.18,0.3269
3.02,4.4,4.94,9,21.32,0.641
3.28,3.47,3.29,11,19.94,0.5599
2.94,5.51,2.88,7,19.29,0.5558
2.18,5.12,2.18,2,1.61,0.1705
3.15,5.73,5.73,4,12.46,0.5023
2.9,5.15,2.9,2,7.59,0.3494
3.07,6.78,4.02,4,9.67,0.3393
3.35,6.16,5.45,9,14.31,0.5602
2.37,3.28,2.24,8,16.95,0.3046
3.05,6.13,4.12,2,0.74,0.2717
3.18,5.57,3.93,4,13.46,0.5887
3.02,5.89,2.28,3,3.69,0.3243
2.96,6.64,2.98,7,15.88,0.5848
3.14,3.62,4.14,4,12.9,0.3988
2.41,3.4,1.46,1,1.97,0.0842
3.41,6.37,4.28,6,11.57,0.6141
3.25,6.27,6.27,6,13.55,0.5644
2.71,7.84,3.64,0,0.11,0.0619
3.35,4.99,1.82,1,5.2,0.2799
2.97,4.01,4.83,9,18.58,0.5625
3.23,6.17,6.17,4,13.34,0.536
3.44,7.86,5.2,2,1.91,0.4138
3.25,6.27,3.03,3,11.05,0.4232
2.85,5.42,3.82,6,15.37,0.4328
2.94,6.57,4.3,3,9.36,0.4427
2.01,0.06,0.06,0,0.0,0.0
3.14,6.71,4.6,5,0.88,0.2864
3.21,6.02,3.47,5,14.07,0.5375
3.89,9.44,9.44,6,19.88,0.8062
2.71,4.36,2.38,8,18.7,0.4097
2.87,2.51,2.24,11,17.42,0.4138
2.0,3.54,2.16,1,4.94,0.119
3.55,3.85,5.35,2,7.71,0.5478
3.09,4.94,3.62,9,19.59,0.4464
3.55,7.32,4.0,5,10.95,0.5329
3.04,5.49,2.0,7,19.14,0.5188
3.34,7.59,5.53,2,3.18,0.4421
3.71,7.09,4.59,1,5.47,0.4609
3.42,8.78,3.96,5,7.3,0.6214
2.81,7.19,4.69,4,13.01,0.4821
3.37,8.36,4.26,11,19.33,0.5442
3.63,9.94,4.84,1,4.19,0.5044
3.04,4.47,3.21,9,14.69,0.5087
3.2,6.61,2.15,2,4.42,0.4576
2.54,3.56,4.25,10,18.46,0.4369
2.94,2.56,2.47,7,18.64,0.4768
2.72,4.26,3.21,8,13.79,0.405
2.33,3.66,2.87,1,3.16,0.2903
